ticker;Date;sector;signal1
RBA;11/4/14;Industrials;-1
RBA;6/1/11;Industrials;-1
RBA;8/7/15;Industrials;1
RBA;11/5/13;Industrials;1
RBA;3/1/11;Industrials;1
RBA;5/8/15;Industrials;1
RBA;11/6/15;Industrials;1
RBA;2/27/15;Industrials;1
RBA;5/9/16;Industrials;1
RBA;11/1/11;Industrials;-1
RBA;8/5/14;Industrials;1
RBA;4/30/13;Industrials;-1
ROL;10/28/15;Industrials;-1
ROL;7/29/15;Industrials;-1
ROL;12/1/10;Industrials;1
ROL;4/23/14;Industrials;1
ROL;7/27/16;Industrials;-1
ROL;4/29/15;Industrials;1
ROL;10/23/13;Industrials;1
ROL;10/26/11;Industrials;1
ROL;1/23/13;Industrials;-1
ROL;1/25/12;Industrials;1
ROL;10/29/14;Industrials;-1
ROL;9/1/10;Industrials;-1
ROL;6/1/10;Industrials;-1
ROL;4/25/12;Industrials;1
ROL;4/27/16;Industrials;-1
ROL;1/28/15;Industrials;1
ROL;6/1/11;Industrials;-1
ROL;7/24/13;Industrials;-1
ROL;7/25/12;Industrials;1
ROL;1/27/16;Industrials;-1
ROL;3/1/11;Industrials;-1
ROL;3/1/10;Industrials;1
ROL;10/24/12;Industrials;-1
ROL;1/29/14;Industrials;1
ROL;4/24/13;Industrials;-1
ROL;7/23/14;Industrials;1
PBI;4/29/11;Industrials;-1
PBI;7/30/14;Industrials;-1
PBI;5/3/16;Industrials;-1
PBI;2/2/16;Industrials;-1
PBI;8/2/16;Industrials;-1
PBI;11/2/10;Industrials;1
PBI;10/29/15;Industrials;-1
PBI;5/8/12;Industrials;1
PBI;7/30/13;Industrials;1
PBI;2/8/11;Industrials;1
PBI;4/30/14;Industrials;1
PBI;3/1/10;Industrials;1
PBI;1/30/14;Industrials;1
PBI;10/31/12;Industrials;-1
PBI;4/30/15;Industrials;-1
PBI;8/3/12;Industrials;1
PBI;1/31/13;Industrials;1
PBI;4/30/13;Industrials;-1
PBI;10/29/13;Industrials;1
PBI;7/30/15;Industrials;1
PBI;10/30/14;Industrials;1
PBI;2/10/12;Industrials;1
PBI;2/2/15;Industrials;1
PMFG;2/7/13;Industrials;-1
PMFG;3/9/10;Industrials;-1
PMFG;5/9/12;Industrials;1
PMFG;11/9/11;Industrials;-1
PMFG;5/7/15;Industrials;-1
PMFG;9/5/13;Industrials;1
PMFG;2/8/12;Industrials;1
PMFG;5/9/13;Industrials;1
PMFG;11/10/10;Industrials;-1
PMFG;8/27/15;Industrials;-1
PMFG;5/8/14;Industrials;-1
PMFG;11/6/14;Industrials;1
PMFG;9/14/10;Industrials;-1
PMFG;11/6/13;Industrials;-1
PMFG;2/6/14;Industrials;-1
PMFG;3/8/11;Industrials;-1
PMFG;9/10/14;Industrials;-1
PMFG;11/8/12;Industrials;-1
PMFG;9/12/12;Industrials;-1
PMFG;5/11/11;Industrials;1
PMFG;5/12/10;Industrials;1
PMFG;2/5/15;Industrials;-1
TISI;1/12/16;Industrials;-1
TISI;8/7/13;Industrials;-1
TISI;1/4/12;Industrials;1
TISI;11/1/10;Industrials;1
TISI;10/7/14;Industrials;-1
TISI;5/3/10;Industrials;-1
TISI;8/2/10;Industrials;1
TISI;8/6/14;Industrials;1
TISI;10/2/13;Industrials;-1
TISI;8/1/11;Industrials;1
TISI;5/2/11;Industrials;1
TISI;1/8/14;Industrials;1
TISI;2/1/11;Industrials;-1
TISI;1/7/15;Industrials;1
TISI;4/4/12;Industrials;-1
TISI;10/2/12;Industrials;-1
TISI;10/7/15;Industrials;-1
TISI;4/3/13;Industrials;-1
TISI;1/8/13;Industrials;1
TISI;4/8/14;Industrials;-1
TISI;8/1/12;Industrials;1
TISI;2/1/10;Industrials;-1
TISI;8/5/15;Industrials;1
TISI;4/8/15;Industrials;1
TTEK;7/28/16;Industrials;1
TTEK;3/1/10;Industrials;-1
TTEK;11/13/14;Industrials;1
TTEK;4/28/16;Industrials;1
TTEK;12/1/10;Industrials;1
TTEK;7/31/14;Industrials;-1
TTEK;1/31/13;Industrials;1
TTEK;5/1/14;Industrials;1
TTEK;6/1/10;Industrials;1
TTEK;4/30/15;Industrials;1
TTEK;3/1/11;Industrials;-1
TTEK;9/1/10;Industrials;1
TTEK;1/29/15;Industrials;1
TTEK;11/14/13;Industrials;1
TTEK;11/8/12;Industrials;-1
TTEK;8/2/12;Industrials;1
TTEK;9/1/11;Industrials;1
TTEK;7/30/15;Industrials;-1
TTEK;5/2/13;Industrials;-1
TTEK;8/8/13;Industrials;-1
TTEK;6/1/11;Industrials;1
TTEK;5/3/12;Industrials;1
TTEK;11/12/15;Industrials;1
TTEK;1/28/16;Industrials;-1
TTEK;2/2/12;Industrials;1
TTEK;1/30/14;Industrials;1
GEO;11/2/11;Industrials;1
GEO;8/2/16;Industrials;1
GEO;11/6/14;Industrials;1
GEO;8/7/13;Industrials;1
GEO;2/18/15;Industrials;-1
GEO;3/1/11;Industrials;1
GEO;8/6/14;Industrials;1
GEO;4/30/15;Industrials;-1
GEO;8/7/12;Industrials;1
GEO;6/1/10;Industrials;1
GEO;12/1/10;Industrials;1
GEO;2/19/14;Industrials;1
GEO;2/17/16;Industrials;1
GEO;9/1/10;Industrials;1
GEO;4/28/16;Industrials;1
GEO;6/1/11;Industrials;1
GEO;11/6/13;Industrials;1
GEO;11/5/15;Industrials;1
GEO;2/13/12;Industrials;-1
GEO;5/7/12;Industrials;1
GEO;11/1/12;Industrials;-1
GEO;3/1/10;Industrials;1
GEO;4/29/14;Industrials;1
GEO;8/4/15;Industrials;1
GEO;2/21/13;Industrials;1
GEO;5/6/13;Industrials;-1
TRI;7/28/16;Industrials;1
TRI;12/1/10;Industrials;-1
TRI;10/30/14;Industrials;1
TRI;2/11/15;Industrials;-1
TRI;4/30/14;Industrials;1
TRI;4/29/15;Industrials;-1
TRI;3/1/11;Industrials;-1
TRI;4/26/16;Industrials;1
TRI;6/1/10;Industrials;-1
TRI;3/1/10;Industrials;1
TRI;6/1/11;Industrials;1
TRI;10/23/15;Industrials;1
TRI;7/30/13;Industrials;1
TRI;10/30/12;Industrials;1
TRI;2/13/13;Industrials;1
TRI;7/29/15;Industrials;1
TRI;7/31/12;Industrials;1
TRI;10/29/13;Industrials;1
TRI;2/11/16;Industrials;1
TRI;5/1/12;Industrials;1
TRI;9/1/11;Industrials;1
TRI;2/12/14;Industrials;-1
TRI;9/1/10;Industrials;1
TRI;2/9/12;Industrials;-1
TRI;7/30/14;Industrials;1
TRI;4/30/13;Industrials;1
UNF;10/22/14;Industrials;1
UNF;1/7/15;Industrials;1
UNF;6/27/12;Industrials;1
UNF;10/17/12;Industrials;1
UNF;4/20/10;Industrials;1
UNF;7/1/15;Industrials;1
UNF;3/28/12;Industrials;1
UNF;1/5/12;Industrials;1
UNF;1/6/16;Industrials;1
UNF;1/2/13;Industrials;1
UNF;6/23/10;Industrials;1
UNF;10/21/15;Industrials;1
UNF;1/8/14;Industrials;1
UNF;10/19/10;Industrials;1
UNF;4/1/15;Industrials;1
UNF;10/23/13;Industrials;1
UNF;3/27/13;Industrials;1
UNF;4/19/11;Industrials;-1
UNF;7/2/14;Industrials;1
UNF;4/2/14;Industrials;-1
UNF;6/26/13;Industrials;1
UNF;6/29/16;Industrials;1
UNF;6/22/11;Industrials;1
UNF;10/18/11;Industrials;1
UNF;3/30/16;Industrials;-1
UNF;12/22/10;Industrials;1
ESND;10/23/12;Industrials;1
ESND;2/17/15;Industrials;1
ESND;4/24/14;Industrials;-1
ESND;6/1/11;Industrials;-1
ESND;3/1/11;Industrials;1
ESND;2/15/13;Industrials;1
ESND;2/14/12;Industrials;1
ESND;9/1/10;Industrials;1
ESND;7/24/12;Industrials;1
ESND;9/1/11;Industrials;1
ESND;3/1/10;Industrials;1
ESND;12/1/10;Industrials;1
ESND;4/24/12;Industrials;1
ESND;10/25/13;Industrials;1
ESND;6/1/10;Industrials;1
ESND;2/14/14;Industrials;1
ESND;10/23/14;Industrials;-1
ESND;7/23/13;Industrials;1
ESND;7/24/14;Industrials;-1
ESND;4/23/13;Industrials;1
ESND;4/23/15;Industrials;1
VVI;6/1/11;Industrials;1
VVI;3/1/10;Industrials;1
VVI;2/6/15;Industrials;-1
VVI;10/31/14;Industrials;1
VVI;12/1/10;Industrials;-1
VVI;5/1/15;Industrials;1
VVI;7/27/12;Industrials;1
VVI;9/1/10;Industrials;1
VVI;10/30/15;Industrials;1
VVI;6/1/10;Industrials;1
VVI;3/1/11;Industrials;1
VVI;7/26/13;Industrials;1
VVI;10/26/12;Industrials;1
VVI;4/26/13;Industrials;1
VVI;2/1/13;Industrials;1
VVI;7/31/15;Industrials;1
VVI;2/3/12;Industrials;1
VVI;7/25/14;Industrials;1
VVI;4/25/14;Industrials;1
VVI;10/25/13;Industrials;1
VVI;7/29/16;Industrials;1
VVI;4/27/12;Industrials;1
VVI;9/1/11;Industrials;-1
VVI;2/7/14;Industrials;-1
VVI;4/29/16;Industrials;-1
VVI;2/5/16;Industrials;1
WCN;4/28/15;Industrials;1
WCN;4/28/16;Industrials;1
WCN;7/24/13;Industrials;1
WCN;10/22/14;Industrials;1
WCN;10/23/13;Industrials;-1
WCN;4/25/13;Industrials;1
WCN;6/1/11;Industrials;-1
WCN;2/11/14;Industrials;1
WCN;2/21/13;Industrials;-1
WCN;4/26/12;Industrials;-1
WCN;12/1/10;Industrials;-1
WCN;9/1/10;Industrials;1
WCN;6/1/10;Industrials;1
WCN;8/4/16;Industrials;1
WCN;2/9/16;Industrials;1
WCN;3/1/11;Industrials;-1
WCN;7/22/14;Industrials;1
WCN;10/27/15;Industrials;1
WCN;2/8/12;Industrials;1
WCN;7/24/12;Industrials;-1
WCN;3/1/10;Industrials;1
WCN;2/10/15;Industrials;1
WCN;4/22/14;Industrials;-1
WCN;10/23/12;Industrials;-1
WCN;7/28/15;Industrials;1
WCN;9/1/11;Industrials;-1
WM;4/29/10;Industrials;-1
WM;4/24/14;Industrials;1
WM;2/17/15;Industrials;1
WM;4/28/16;Industrials;-1
WM;2/16/10;Industrials;1
WM;4/24/13;Industrials;-1
WM;7/29/10;Industrials;-1
WM;10/27/11;Industrials;1
WM;7/29/14;Industrials;1
WM;7/30/13;Industrials;-1
WM;4/26/12;Industrials;-1
WM;10/29/13;Industrials;1
WM;7/23/15;Industrials;1
WM;7/26/12;Industrials;-1
WM;7/27/16;Industrials;1
WM;4/28/11;Industrials;-1
WM;7/28/11;Industrials;-1
WM;10/27/15;Industrials;-1
WM;2/16/12;Industrials;1
WM;10/30/12;Industrials;1
WM;2/18/16;Industrials;1
WM;4/29/15;Industrials;-1
WM;2/17/11;Industrials;1
WM;10/28/10;Industrials;-1
WM;10/29/14;Industrials;1
WM;2/14/13;Industrials;-1
WM;2/18/14;Industrials;-1
BCO;4/24/14;Industrials;1
BCO;7/26/12;Industrials;-1
BCO;6/1/11;Industrials;-1
BCO;6/1/10;Industrials;1
BCO;7/24/14;Industrials;-1
BCO;7/28/16;Industrials;1
BCO;12/1/10;Industrials;1
BCO;3/1/11;Industrials;-1
BCO;10/24/13;Industrials;1
BCO;4/26/12;Industrials;1
BCO;2/4/16;Industrials;1
BCO;10/30/14;Industrials;-1
BCO;4/25/13;Industrials;1
BCO;2/2/12;Industrials;-1
BCO;10/25/12;Industrials;-1
BCO;2/5/15;Industrials;1
BCO;10/30/15;Industrials;1
BCO;3/1/10;Industrials;-1
BCO;5/3/16;Industrials;-1
BCO;9/1/10;Industrials;1
BCO;2/1/13;Industrials;-1
BCO;7/30/15;Industrials;-1
BCO;7/25/13;Industrials;1
BCO;9/1/11;Industrials;1
BCO;1/30/14;Industrials;1
BCO;5/1/15;Industrials;1
CTAS;3/19/15;Industrials;1
CTAS;12/21/12;Industrials;1
CTAS;7/17/15;Industrials;1
CTAS;12/19/14;Industrials;1
CTAS;3/23/16;Industrials;1
CTAS;11/1/11;Industrials;1
CTAS;9/20/13;Industrials;-1
CTAS;3/21/12;Industrials;1
CTAS;7/16/14;Industrials;1
CTAS;12/20/13;Industrials;1
CTAS;3/20/13;Industrials;-1
CTAS;7/20/16;Industrials;1
CTAS;12/22/15;Industrials;1
CTAS;7/17/12;Industrials;1
CTAS;3/20/14;Industrials;-1
CTAS;9/30/14;Industrials;1
CTAS;9/25/15;Industrials;1
CTAS;9/21/12;Industrials;1
CTAS;7/16/13;Industrials;-1
CLH;11/5/14;Industrials;-1
CLH;2/26/14;Industrials;-1
CLH;5/6/15;Industrials;-1
CLH;6/1/11;Industrials;1
CLH;3/1/10;Industrials;-1
CLH;12/1/10;Industrials;1
CLH;11/4/15;Industrials;-1
CLH;6/1/10;Industrials;1
CLH;3/1/11;Industrials;1
CLH;8/5/15;Industrials;1
CLH;2/25/15;Industrials;1
CLH;9/1/10;Industrials;1
CLH;2/24/16;Industrials;-1
CLH;5/7/14;Industrials;1
CLH;5/4/16;Industrials;-1
CLH;8/7/13;Industrials;-1
CLH;5/1/13;Industrials;1
CLH;8/6/14;Industrials;1
CLH;8/3/16;Industrials;-1
CLH;2/20/13;Industrials;-1
CLH;11/6/13;Industrials;-1
CLH;5/2/12;Industrials;1
CLH;11/2/11;Industrials;1
CLH;8/8/12;Industrials;-1
CLH;2/22/12;Industrials;1
CLH;11/7/12;Industrials;1
HCSG;12/1/10;Industrials;-1
HCSG;3/1/11;Industrials;-1
HCSG;4/13/16;Industrials;-1
HCSG;10/12/11;Industrials;-1
HCSG;7/15/15;Industrials;-1
HCSG;4/11/12;Industrials;-1
HCSG;2/5/14;Industrials;-1
HCSG;2/3/16;Industrials;-1
HCSG;2/4/15;Industrials;-1
HCSG;6/1/11;Industrials;-1
HCSG;9/1/10;Industrials;-1
HCSG;4/8/14;Industrials;-1
HCSG;10/14/15;Industrials;-1
HCSG;7/11/12;Industrials;1
HCSG;10/8/13;Industrials;-1
HCSG;3/1/10;Industrials;-1
HCSG;2/8/12;Industrials;1
HCSG;7/13/16;Industrials;-1
HCSG;4/9/13;Industrials;1
HCSG;7/16/13;Industrials;-1
HCSG;10/14/14;Industrials;-1
HCSG;10/10/12;Industrials;-1
HCSG;4/15/15;Industrials;-1
HCSG;6/1/10;Industrials;-1
HCSG;7/9/14;Industrials;-1
HCSG;2/5/13;Industrials;1
MLHR;6/25/15;Industrials;1
MLHR;9/17/15;Industrials;1
MLHR;12/18/14;Industrials;-1
MLHR;9/19/13;Industrials;1
MLHR;3/20/14;Industrials;-1
MLHR;6/23/16;Industrials;1
MLHR;9/20/12;Industrials;-1
MLHR;6/28/12;Industrials;-1
MLHR;6/27/13;Industrials;1
MLHR;12/19/13;Industrials;1
MLHR;6/26/14;Industrials;1
MLHR;3/17/16;Industrials;1
MLHR;12/17/15;Industrials;1
MLHR;3/19/15;Industrials;1
MLHR;8/1/11;Industrials;1
MLHR;3/21/13;Industrials;1
MLHR;8/2/10;Industrials;-1
MLHR;2/1/10;Industrials;-1
MLHR;9/18/14;Industrials;-1
MLHR;2/1/11;Industrials;-1
MLHR;3/22/12;Industrials;1
MLHR;5/2/11;Industrials;1
MLHR;5/3/10;Industrials;-1
MLHR;11/1/10;Industrials;1
MLHR;11/1/11;Industrials;1
MLHR;12/20/12;Industrials;-1
GK;4/30/13;Industrials;1
GK;5/2/11;Industrials;1
GK;8/13/15;Industrials;1
GK;10/29/13;Industrials;1
GK;10/28/14;Industrials;1
GK;4/29/14;Industrials;1
GK;10/30/12;Industrials;1
GK;11/1/11;Industrials;1
GK;8/10/10;Industrials;1
GK;8/16/12;Industrials;1
GK;1/31/12;Industrials;1
GK;1/27/15;Industrials;1
GK;2/8/11;Industrials;1
GK;10/27/15;Industrials;-1
GK;8/9/11;Industrials;1
GK;8/14/14;Industrials;1
GK;5/1/12;Industrials;1
GK;8/15/13;Industrials;1
GK;2/9/10;Industrials;1
GK;1/26/16;Industrials;1
GK;5/3/10;Industrials;1
GK;11/8/10;Industrials;1
GK;4/30/15;Industrials;1
GK;2/5/13;Industrials;1
GK;4/26/16;Industrials;1
GK;8/11/16;Industrials;1
GK;1/28/14;Industrials;-1
GDI;2/22/13;Industrials;1
GDI;7/20/12;Industrials;1
GDI;10/30/12;Industrials;1
GDI;4/20/12;Industrials;1
GDI;9/1/10;Industrials;1
GDI;12/1/10;Industrials;1
GDI;2/10/12;Industrials;1
GDI;3/1/10;Industrials;1
GDI;6/1/11;Industrials;1
GDI;4/26/13;Industrials;1
GDI;9/1/11;Industrials;1
GDI;6/1/10;Industrials;1
GDI;3/1/11;Industrials;1
EBF;2/1/10;Industrials;1
EBF;5/3/10;Industrials;1
EBF;11/1/10;Industrials;-1
EBF;12/21/12;Industrials;1
EBF;8/2/10;Industrials;1
DLX;3/1/11;Industrials;1
DLX;7/26/12;Industrials;1
DLX;4/26/12;Industrials;1
DLX;1/26/12;Industrials;1
DLX;9/1/11;Industrials;1
DLX;6/1/11;Industrials;1
DLX;4/28/16;Industrials;1
DLX;9/1/10;Industrials;1
DLX;6/1/10;Industrials;1
DLX;1/24/13;Industrials;1
DLX;4/23/15;Industrials;1
DLX;1/28/16;Industrials;1
DLX;10/25/12;Industrials;1
DLX;10/23/14;Industrials;1
DLX;4/25/13;Industrials;1
DLX;7/23/15;Industrials;1
DLX;7/25/13;Industrials;1
DLX;10/24/13;Industrials;1
DLX;3/1/10;Industrials;1
DLX;1/22/15;Industrials;1
DLX;12/1/10;Industrials;1
DLX;4/24/14;Industrials;1
DLX;7/28/16;Industrials;1
DLX;1/23/14;Industrials;1
DLX;10/22/15;Industrials;1
DLX;7/24/14;Industrials;1
ADT;1/30/14;Industrials;-1
ADT;11/20/13;Industrials;-1
ADT;2/2/16;Industrials;1
ADT;1/28/15;Industrials;1
ADT;5/1/13;Industrials;1
ADT;4/30/14;Industrials;1
ADT;11/11/15;Industrials;1
ADT;11/12/14;Industrials;1
ADT;1/30/13;Industrials;1
ADT;7/30/14;Industrials;1
ADT;7/31/13;Industrials;1
ADT;7/29/15;Industrials;-1
ADT;4/29/15;Industrials;-1
TILE;10/29/15;Industrials;1
TILE;7/30/15;Industrials;1
TILE;10/24/13;Industrials;1
TILE;4/24/13;Industrials;-1
TILE;7/25/13;Industrials;-1
TILE;4/24/14;Industrials;-1
TILE;7/28/16;Industrials;1
TILE;4/24/12;Industrials;-1
TILE;7/24/12;Industrials;-1
TILE;2/14/13;Industrials;-1
TILE;2/20/14;Industrials;-1
TILE;2/19/15;Industrials;1
TILE;4/28/16;Industrials;-1
TILE;10/24/11;Industrials;-1
TILE;2/25/16;Industrials;-1
TILE;4/30/15;Industrials;1
TILE;10/23/14;Industrials;-1
TILE;7/25/11;Industrials;-1
TILE;7/24/14;Industrials;-1
TILE;2/14/12;Industrials;-1
TILE;10/24/12;Industrials;-1
WSTC;8/4/15;Industrials;-1
WSTC;1/29/15;Industrials;-1
WSTC;8/2/16;Industrials;-1
WSTC;5/6/15;Industrials;-1
WSTC;5/3/16;Industrials;-1
WSTC;11/3/15;Industrials;-1
WSTC;11/4/14;Industrials;-1
WSTC;2/1/16;Industrials;-1
KELYA;11/4/15;Industrials;-1
KELYA;1/31/13;Industrials;1
KELYA;2/4/16;Industrials;1
KELYA;5/11/16;Industrials;1
KELYA;8/7/13;Industrials;1
KELYA;5/6/15;Industrials;-1
KELYA;8/8/12;Industrials;1
KELYA;5/9/12;Industrials;1
KELYA;11/5/14;Industrials;-1
KELYA;5/8/13;Industrials;1
KELYA;1/29/15;Industrials;1
KELYA;11/6/13;Industrials;1
KELYA;11/7/12;Industrials;1
KELYA;8/5/15;Industrials;-1
KELYA;8/3/16;Industrials;-1
KELYA;5/7/14;Industrials;1
KELYA;1/30/14;Industrials;1
KELYA;8/6/14;Industrials;-1
ECOL;8/6/15;Industrials;-1
ECOL;7/29/16;Industrials;-1
ECOL;4/25/13;Industrials;1
ECOL;2/19/16;Industrials;-1
ECOL;11/6/14;Industrials;1
ECOL;10/30/15;Industrials;-1
ECOL;2/4/13;Industrials;1
ECOL;4/29/16;Industrials;1
ECOL;8/7/14;Industrials;1
ECOL;2/27/15;Industrials;1
ECOL;4/30/15;Industrials;-1
ECOL;7/31/12;Industrials;1
MMM;3/1/10;Industrials;1
MMM;4/23/15;Industrials;-1
MMM;4/24/14;Industrials;-1
MMM;10/22/15;Industrials;1
MMM;10/24/13;Industrials;1
MMM;7/26/16;Industrials;1
MMM;1/27/15;Industrials;1
MMM;4/26/16;Industrials;1
MMM;7/23/15;Industrials;1
MMM;1/30/14;Industrials;1
MMM;10/25/11;Industrials;-1
MMM;7/25/13;Industrials;1
MMM;6/1/10;Industrials;1
MMM;1/26/16;Industrials;1
MMM;4/25/13;Industrials;-1
MMM;1/24/13;Industrials;1
MMM;10/28/10;Industrials;1
MMM;1/25/11;Industrials;1
MMM;4/26/11;Industrials;1
MMM;10/23/14;Industrials;1
MMM;7/24/14;Industrials;1
MMM;7/26/11;Industrials;1
MMM;10/23/12;Industrials;-1
MMM;4/24/12;Industrials;1
MMM;7/26/12;Industrials;1
MMM;1/26/12;Industrials;1
RAVN;3/12/14;Industrials;-1
RAVN;11/20/12;Industrials;-1
RAVN;7/1/11;Industrials;1
RAVN;5/21/14;Industrials;-1
RAVN;3/11/15;Industrials;-1
RAVN;11/22/11;Industrials;-1
RAVN;3/12/13;Industrials;1
RAVN;5/20/13;Industrials;-1
RAVN;5/19/16;Industrials;1
RAVN;8/21/12;Industrials;-1
RAVN;8/20/14;Industrials;-1
RAVN;3/10/16;Industrials;-1
RAVN;11/24/15;Industrials;-1
RAVN;10/1/10;Industrials;1
RAVN;5/19/15;Industrials;1
RAVN;7/1/10;Industrials;1
RAVN;11/21/13;Industrials;1
RAVN;8/18/16;Industrials;1
RAVN;1/3/11;Industrials;1
RAVN;4/1/10;Industrials;1
RAVN;8/20/15;Industrials;-1
RAVN;4/1/11;Industrials;1
RAVN;3/13/12;Industrials;1
RAVN;8/19/13;Industrials;-1
RAVN;11/20/14;Industrials;-1
RAVN;5/18/12;Industrials;1
CSL;10/21/15;Industrials;-1
CSL;4/24/12;Industrials;1
CSL;2/8/13;Industrials;1
CSL;2/3/10;Industrials;1
CSL;10/26/10;Industrials;1
CSL;2/7/11;Industrials;1
CSL;7/27/10;Industrials;-1
CSL;2/5/15;Industrials;1
CSL;2/2/12;Industrials;1
CSL;7/23/15;Industrials;1
CSL;10/21/14;Industrials;1
CSL;7/26/16;Industrials;1
CSL;4/27/10;Industrials;1
CSL;7/23/13;Industrials;-1
CSL;2/6/14;Industrials;1
CSL;4/27/16;Industrials;1
CSL;7/24/12;Industrials;1
CSL;2/4/16;Industrials;1
CSL;10/23/12;Industrials;-1
CSL;10/22/13;Industrials;-1
CSL;10/25/11;Industrials;1
CSL;4/22/14;Industrials;1
CSL;4/23/15;Industrials;1
CSL;4/26/11;Industrials;1
CSL;4/24/13;Industrials;-1
CSL;7/26/11;Industrials;-1
CSL;7/22/14;Industrials;-1
GE;1/22/16;Industrials;1
GE;4/22/16;Industrials;1
GE;10/18/13;Industrials;1
GE;4/19/13;Industrials;1
GE;4/21/11;Industrials;1
GE;1/20/12;Industrials;1
GE;7/18/14;Industrials;-1
GE;4/17/15;Industrials;1
GE;1/18/13;Industrials;1
GE;1/21/11;Industrials;1
GE;6/1/10;Industrials;1
GE;4/17/14;Industrials;1
GE;1/23/15;Industrials;1
GE;10/16/15;Industrials;1
GE;1/17/14;Industrials;-1
GE;3/1/10;Industrials;1
GE;9/1/10;Industrials;1
GE;10/21/11;Industrials;-1
GE;7/19/13;Industrials;1
GE;7/22/16;Industrials;1
GE;4/20/12;Industrials;1
GE;7/17/15;Industrials;-1
GE;7/22/11;Industrials;1
GE;10/17/14;Industrials;1
GE;10/19/12;Industrials;-1
GE;7/20/12;Industrials;1
DHR;10/18/12;Industrials;-1
DHR;1/27/15;Industrials;1
DHR;4/21/11;Industrials;1
DHR;7/21/11;Industrials;1
DHR;7/22/10;Industrials;1
DHR;10/21/10;Industrials;1
DHR;7/19/12;Industrials;1
DHR;7/17/14;Industrials;-1
DHR;4/19/12;Industrials;1
DHR;1/27/11;Industrials;1
DHR;10/16/14;Industrials;1
DHR;4/21/16;Industrials;1
DHR;1/26/16;Industrials;-1
DHR;1/29/13;Industrials;1
DHR;1/28/14;Industrials;1
DHR;3/1/10;Industrials;1
DHR;4/18/13;Industrials;-1
DHR;1/31/12;Industrials;1
DHR;4/23/15;Industrials;-1
DHR;7/23/15;Industrials;1
DHR;10/22/15;Industrials;1
DHR;7/18/13;Industrials;1
DHR;10/20/11;Industrials;1
DHR;4/17/14;Industrials;1
DHR;7/25/16;Industrials;1
DHR;10/17/13;Industrials;1
AYI;10/1/14;Industrials;1
AYI;1/8/16;Industrials;1
AYI;10/5/11;Industrials;1
AYI;1/8/13;Industrials;-1
AYI;4/4/12;Industrials;-1
AYI;1/9/12;Industrials;1
AYI;1/9/15;Industrials;1
AYI;1/10/11;Industrials;-1
AYI;4/2/14;Industrials;-1
AYI;10/1/13;Industrials;1
AYI;10/2/12;Industrials;-1
AYI;7/1/14;Industrials;-1
AYI;10/7/15;Industrials;1
AYI;4/3/13;Industrials;-1
AYI;4/1/15;Industrials;1
AYI;1/9/14;Industrials;1
AYI;7/1/15;Industrials;1
AYI;7/2/13;Industrials;1
AYI;6/29/11;Industrials;-1
AYI;3/31/10;Industrials;1
AYI;7/2/12;Industrials;1
AYI;6/30/10;Industrials;-1
AYI;10/6/10;Industrials;1
AYI;4/6/16;Industrials;1
AYI;6/29/16;Industrials;1
AYI;1/6/10;Industrials;1
AYI;3/30/11;Industrials;-1
CBE;6/1/10;Industrials;1
CBE;6/1/11;Industrials;1
CBE;3/1/10;Industrials;1
CBE;10/19/12;Industrials;1
CBE;7/25/12;Industrials;1
CBE;3/1/11;Industrials;1
CBE;1/24/12;Industrials;1
CBE;5/2/12;Industrials;1
CBE;9/1/11;Industrials;1
CBE;9/1/10;Industrials;1
CBE;12/1/10;Industrials;-1
IIVI;1/19/10;Industrials;1
IIVI;4/23/13;Industrials;-1
IIVI;1/27/15;Industrials;1
IIVI;5/1/14;Industrials;1
IIVI;8/5/14;Industrials;1
IIVI;10/28/14;Industrials;1
IIVI;4/28/15;Industrials;1
IIVI;8/1/13;Industrials;1
IIVI;10/23/12;Industrials;-1
IIVI;8/4/15;Industrials;1
IIVI;1/22/13;Industrials;-1
IIVI;1/25/11;Industrials;1
IIVI;8/2/16;Industrials;1
IIVI;1/28/14;Industrials;-1
IIVI;10/29/13;Industrials;1
IIVI;10/26/10;Industrials;1
IIVI;4/26/11;Industrials;1
IIVI;10/25/11;Industrials;-1
IIVI;8/5/10;Industrials;1
IIVI;1/26/16;Industrials;1
IIVI;10/27/15;Industrials;1
IIVI;8/2/11;Industrials;-1
IIVI;4/26/16;Industrials;1
IIVI;4/27/10;Industrials;1
ROP;7/29/13;Industrials;1
ROP;1/27/14;Industrials;1
ROP;2/2/12;Industrials;1
ROP;2/1/16;Industrials;-1
ROP;10/24/11;Industrials;1
ROP;7/27/15;Industrials;1
ROP;4/29/13;Industrials;1
ROP;10/26/15;Industrials;1
ROP;7/25/16;Industrials;-1
ROP;10/27/14;Industrials;1
ROP;6/1/11;Industrials;1
ROP;3/1/11;Industrials;1
ROP;10/28/13;Industrials;-1
ROP;1/26/15;Industrials;1
ROP;4/25/16;Industrials;1
ROP;12/1/10;Industrials;1
ROP;4/23/12;Industrials;1
ROP;3/1/10;Industrials;-1
ROP;1/28/13;Industrials;1
ROP;9/1/10;Industrials;1
ROP;6/1/10;Industrials;-1
ROP;7/30/12;Industrials;-1
ROP;4/27/15;Industrials;1
ROP;10/25/12;Industrials;1
ROP;7/28/14;Industrials;1
ROP;4/28/14;Industrials;1
ST;10/19/11;Industrials;1
ST;4/23/13;Industrials;1
ST;4/26/16;Industrials;1
